"datetime","Freq","Code","x_hat","y_hat","UTM_E","UTM_N"
"2028-05-25 16:05:50",150.779,31,18.1226819138342,40.3354010308306,765264.012761198,4469665.8397669
"2028-05-25 16:05:55",150.779,41,18.122671463784,40.3353986832275,765263.134115357,4469665.54777605
"2028-05-25 16:05:55",150.779,29,18.1226485878858,40.3353802832979,765261.26268499,4469663.43631853
"2028-05-25 16:05:55",150.779,31,18.1226810361426,40.3354001411815,765263.941679216,4469665.73836162
"2028-05-25 16:06:00",150.779,31,18.1226857311849,40.3354025872978,765264.330986088,4469666.0240241
"2028-05-25 16:06:00",150.779,29,18.1226177539047,40.3353770062332,765258.655837601,4469662.97998261
"2028-05-25 16:06:05",150.779,31,18.1226820000558,40.3353995147935,765264.026030205,4469665.67170958
"2028-05-25 16:06:05",150.779,41,18.1226208027607,40.335381385745,765258.897703118,4469663.47535879
"2028-05-25 16:06:05",150.779,29,18.1226046945688,40.3353696386793,765257.57518283,4469662.12283113
"2028-05-25 16:06:10",150.779,31,18.1226781321202,40.3353998777225,765263.695982687,4469665.70039902
"2028-05-25 16:06:10",150.779,29,18.1226209963179,40.3353751451947,765258.938613117,4469662.78309075
"2028-05-25 16:06:15",150.779,29,18.122591086858,40.3353638665342,765256.441682668,4469661.44116279
"2028-05-25 16:06:15",150.779,41,18.1225762953645,40.3353186921104,765255.362074871,4469656.38135807
"2028-05-25 16:06:20",150.779,29,18.1225572537938,40.3353399350299,765253.660999282,4469658.68269987
"2028-05-25 16:06:20",150.779,41,18.1225317297316,40.3352778257844,765251.735923441,4469651.71053234
"2028-05-25 16:06:25",150.779,41,18.1225206016822,40.3352372643856,765250.949477925,4469647.1738737
"2028-05-25 16:06:25",150.779,29,18.1224852409732,40.3353274769492,765247.59153191,4469657.08352228
"2028-05-25 16:06:25",150.779,31,18.1224269079729,40.3351783884896,765243.219922248,4469640.35618316
"2028-05-25 16:06:30",150.779,41,18.1225379017894,40.3353225585331,765252.084947221,4469656.6954418
"2028-05-25 16:06:30",150.779,31,18.1223750623907,40.3352030875098,765238.718221309,4469642.94282989
"2028-05-25 16:06:30",150.779,29,18.1226493066449,40.335386012067,765261.301292707,4469664.07450379
"2028-05-25 16:06:35",150.779,29,18.1226212887684,40.3353759110871,765258.960457518,4469662.86900029
"2028-05-25 16:06:35",150.779,31,18.1226846552253,40.3354014452227,765264.244048633,4469665.89399874
"2028-05-25 16:06:40",150.779,41,18.1225801697307,40.3352548568481,765255.941498956,4469649.30575685
"2028-05-25 16:06:40",150.779,29,18.1225184414926,40.3353123968864,765250.471409862,4469655.50887829
"2028-05-25 16:06:40",150.779,31,18.1226845361648,40.3354015800551,765264.23340451,4469665.90861113
"2028-05-25 16:06:45",150.779,31,18.1226866254276,40.3354030506408,765264.405145571,4469666.07814898
"2028-05-25 16:06:45",150.779,29,18.1224593933421,40.3353097926338,765245.46480731,4469655.04260415
"2028-05-25 16:06:50",150.779,31,18.1226841628511,40.335400530959,765264.205800213,4469665.79101664
"2028-05-25 16:06:50",150.779,29,18.122529941512,40.3353328188528,765251.368408461,4469657.81069939
"2028-05-25 16:06:55",150.779,31,18.1226824694364,40.3354008900097,765264.060517935,4469665.82579932
"2028-05-25 16:06:55",150.779,29,18.1225078488852,40.3353221236956,765249.53331642,4469656.55700686
"2028-05-25 16:07:00",150.779,29,18.1225837236038,40.335358070935,765255.83881148,4469660.77562417
"2028-05-25 16:07:00",150.779,31,18.1226847472893,40.3354020756234,765264.249399067,4469665.96426434
"2028-05-25 16:07:05",150.779,41,18.1225871219919,40.335264460427,765256.49452422,4469650.39283825
"2028-05-25 16:07:05",150.779,29,18.1225268473354,40.3353249227964,765251.136477383,4469656.92476788
"2028-05-25 16:07:05",150.779,31,18.1226863356032,40.3354030509455,765264.380520527,4469666.0773133
"2028-05-25 16:07:10",150.779,41,18.1225204930387,40.3351724218248,765251.194443681,4469639.97448954
"2028-05-25 16:07:10",150.779,29,18.1224636136077,40.3353153726637,765245.801492336,4469655.67477988
"2028-05-25 16:07:10",150.779,31,18.1226835815611,40.3354003064287,765264.157293339,4469665.76434453
"2028-05-25 16:07:15",150.779,31,18.122683327775,40.3354017594976,765264.130034696,4469665.92490817
"2028-05-25 16:07:15",150.779,29,18.1225047181366,40.3353260138996,765249.252073409,4469656.97951946
"2028-05-25 16:07:20",150.779,29,18.1225831421712,40.3353593489179,765255.784402131,4469660.9157662
"2028-05-25 16:07:20",150.779,31,18.122684022043,40.3354014173201,765264.190362061,4469665.88900126
"2028-05-25 16:07:25",150.779,41,18.1225624406319,40.3352303665719,765254.531217507,4469646.53356929
"2028-05-25 16:07:25",150.779,29,18.1225362448599,40.3353341889163,765251.898578385,4469657.98171875
"2028-05-25 16:07:25",150.779,31,18.122684758597,40.3354018772205,765264.251137606,4469665.94227084
"2028-05-25 16:07:30",150.779,29,18.122509765144,40.3353044502689,765249.765407773,4469654.60058707
"2028-05-25 16:07:30",150.779,31,18.1226862765675,40.3354029028267,765264.376085471,4469666.0606915
"2028-05-25 16:07:30",150.779,41,18.1225325406865,40.3351890639692,765252.152789562,4469641.85830381
"2028-05-25 16:07:35",150.779,29,18.1224477907553,40.3353148848241,765244.459073632,4469655.57315115
"2028-05-25 16:07:35",150.779,31,18.1226839299531,40.335400542207,765264.185968806,4469665.79156671
"2028-05-25 16:07:35",150.779,41,18.1224486822782,40.3352130648992,765244.933965101,4469644.27140525
"2028-05-25 16:07:40",150.779,31,18.1226821295521,40.3354006806929,765264.032461545,4469665.80154051
"2028-05-25 16:07:40",150.779,29,18.122539064096,40.3353374902999,765252.125162242,4469658.35670809
"2028-05-25 16:07:45",150.779,29,18.1225788892748,40.3353553560458,765255.438723714,4469660.45970415
"2028-05-25 16:07:45",150.779,31,18.1226852065334,40.3354019939394,765264.288737262,4469665.95657326
"2028-05-25 16:07:50",150.779,41,18.1225637395308,40.3352321608195,765254.634539945,4469646.73666992
"2028-05-25 16:07:50",150.779,29,18.1225133907556,40.3353169995809,765250.024248826,4469656.00473426
"2028-05-25 16:07:50",150.779,31,18.1226856738793,40.3354025784181,765264.326152147,4469666.02286632
"2028-05-25 16:07:55",150.779,41,18.1225364939341,40.3351945248291,765252.467255687,4469642.47644809
"2028-05-25 16:07:55",150.779,29,18.1224542528871,40.3353128888731,765245.015929549,4469655.37093911
"2028-05-25 16:07:55",150.779,31,18.122683067497,40.3353998222297,765264.115516074,4469665.70904473
"2028-05-25 16:08:00",150.779,31,18.122684756174,40.3354017548199,765264.251411608,4469665.92867421
"2028-05-25 16:08:00",150.779,29,18.122510319431,40.3353296834628,765249.713581507,4469657.4037314
"2028-05-25 16:08:05",150.779,31,18.1226807002507,40.3354003849627,765263.912185688,4469665.76441938
"2028-05-25 16:08:05",150.779,29,18.1224962762454,40.335320304924,765248.557219184,4469656.3203629
"2028-05-25 16:08:10",150.779,29,18.122555205274,40.335346116167,765253.462722635,4469659.36280678
"2028-05-25 16:08:10",150.779,41,18.122551326292,40.3352150136621,765253.647114045,4469644.7956901
"2028-05-25 16:08:10",150.779,31,18.1226839837747,40.3354012708308,765264.187685039,4469665.87262267
"2028-05-25 16:08:15",150.779,29,18.1223920889316,40.3352573419028,765239.952142012,4469649.01742763
"2028-05-25 16:08:15",150.779,31,18.1226832172225,40.3354018555552,765264.120265429,4469665.93524116
"2028-05-25 16:08:15",150.779,41,18.1224849375587,40.3351894737175,765248.106749073,4469641.76098857
"2028-05-25 16:08:20",150.779,29,18.1224672283072,40.3353188107033,765246.095124504,4469656.06732739
"2028-05-25 16:08:20",150.779,31,18.1226799749838,40.3353978665862,765263.860439201,4469665.48264411
"2028-05-25 16:08:20",150.779,41,18.1224767453395,40.3352036536499,765247.355138181,4469643.31072048
"2028-05-25 16:08:25",150.779,31,18.122679586592,40.3353995462596,765263.820855915,4469665.66796238
"2028-05-25 16:08:25",150.779,29,18.1225249535647,40.3353353836879,765250.934571042,4469658.08049308
"2028-05-25 16:08:30",150.779,29,18.1225797895228,40.3353568909327,765255.509192754,4469660.63281367
"2028-05-25 16:08:30",150.779,31,18.1226845669821,40.3354017968459,765264.235172871,4469665.93277249
"2028-05-25 16:08:35",150.779,41,18.122546192906,40.3352079226055,765253.238772558,4469643.99301496
"2028-05-25 16:08:35",150.779,29,18.122548805577,40.335334339914,765252.9651618,4469658.03616502
"2028-05-25 16:08:35",150.779,31,18.1226845428025,40.3354018108473,765264.233063651,4469665.93425443
"2028-05-25 16:08:40",150.779,31,18.1226862499642,40.3354028290078,765264.374114624,4469666.05241603
"2028-05-25 16:08:40",150.779,41,18.1225167562169,40.3351672599269,765250.897193203,4469639.39018644
"2028-05-25 16:08:40",150.779,29,18.1224760499976,40.3353224035225,765246.830542884,4469656.49267964
"2028-05-25 16:08:45",150.779,31,18.1226813779063,40.3353981532074,765263.978509592,4469665.51867478
"2028-05-25 16:08:45",150.779,29,18.1225124658982,40.3353290738446,765249.898338079,4469657.34248866
"2028-05-25 16:08:50",150.779,31,18.1226806906122,40.3354000824435,765263.912552793,4469665.73080368
"2028-05-25 16:08:50",150.779,29,18.1225606251079,40.3353497160513,765253.909086392,4469659.7787386
"2028-05-25 16:08:55",150.779,29,18.1225923792793,40.3353638784498,765256.551441755,4469661.44636301
"2028-05-25 16:08:55",150.779,41,18.122560068968,40.3352270904491,765254.3425607,4469646.16272716
"2028-05-25 16:08:55",150.779,31,18.1226840638656,40.3354013485025,765264.194185161,4469665.88148635
"2028-05-25 16:09:00",150.779,29,18.1225277338987,40.335326517818,765251.205548157,4469657.10451268
"2028-05-25 16:09:00",150.779,31,18.1226861816612,40.3354028834959,765264.368097902,4469666.05826059
"2028-05-25 16:09:05",150.779,41,18.122522371434,40.3351750165657,765251.343863119,4469640.26820228
"2028-05-25 16:09:05",150.779,29,18.1222744404597,40.3352431044834,765230.012368388,4469647.08381755
"2028-05-25 16:09:05",150.779,31,18.122682599203,40.335399357898,765264.077549599,4469665.65608799
"2028-05-25 16:09:10",150.779,31,18.1226819038728,40.335400712714,765264.013162015,4469665.80441854
"2028-05-25 16:09:10",150.779,29,18.1225436802364,40.3353430924106,765252.495394043,4469658.99252326
"2028-05-25 16:09:15",150.779,29,18.1225878794262,40.3353627914995,765256.173389544,4469661.31218611
"2028-05-25 16:09:15",150.779,31,18.1226838065044,40.3354011866146,765264.172954099,4469665.86274085
"2028-05-25 16:09:20",150.779,41,18.1225463563462,40.3352081483754,765253.251773613,4469644.01857108
"2028-05-25 16:09:20",150.779,29,18.1225434302871,40.3353309228576,765252.521865668,4469657.64066511
"2028-05-25 16:09:20",150.779,31,18.1226838661787,40.3354013308492,765264.177458638,4469665.87893334
"2028-05-25 16:09:25",150.779,31,18.1226863548506,40.3354029855066,765264.382412359,4469666.07010578
"2028-05-25 16:09:25",150.779,41,18.1225168304758,40.3351673625052,765250.903100227,4469639.40179784
"2028-05-25 16:09:25",150.779,29,18.1224540802406,40.3353133336388,765244.999517724,4469655.41980069
"2028-05-25 16:09:30",150.779,31,18.1226832855683,40.335399952458,765264.133533129,4469665.72415739
"2028-05-25 16:09:30",150.779,29,18.1225200118618,40.3353346622319,765250.517545618,4469657.98556945
"2028-05-25 16:09:35",150.779,31,18.1226853417218,40.3354032184306,765264.295422502,4469666.09292634
"2028-05-25 16:09:35",150.779,29,18.1224041721783,40.335277040926,765240.901530531,4469651.24073307
"2028-05-25 16:09:40",150.779,29,18.1226691497392,40.3353971098239,765262.943679583,4469665.36614864
"2028-05-25 16:09:40",150.779,31,18.1226834682498,40.3354007625795,765264.145877957,4469665.81464811
"2028-05-25 16:09:45",150.779,41,18.1225893300215,40.3352675105118,765256.670164326,4469650.73809398
"2028-05-25 16:09:45",150.779,29,18.1226564997135,40.3353927241671,765261.886110927,4469664.8412856
"2028-05-25 16:09:45",150.779,31,18.1226862151775,40.335402694791,765264.371685292,4469666.03741043
"2028-05-25 16:09:50",150.779,41,18.122547523449,40.335209760565,765253.344612238,4469644.20106356
"2028-05-25 16:09:50",150.779,29,18.1226291805359,40.3353835594633,765259.600967886,4469663.74182684
"2028-05-25 16:09:50",150.779,31,18.122682740973,40.3353993682441,765264.089554001,4469665.65766198
"2028-05-25 16:09:55",150.779,31,18.1226827255098,40.3354013362765,765264.080524695,4469665.87611374
"2028-05-25 16:10:00",150.779,29,18.1226717433815,40.3353987786921,765263.157496058,4469665.5592137
"2028-05-25 16:10:00",150.779,31,18.1226850670494,40.3354022821992,765264.275756425,4469665.98815845
